Operacao,TamanhoEntrada,TempoExecucao(ns),MemoriaUso(bytes)
I,2537345,100,0
I,2537350,100,0
I,2537355,100,0
I,2537360,100,0
I,2537365,100,0
I,2537370,100,0
I,2537375,100,0
I,2537380,100,0
I,2537385,100,0
I,2537390,100,0
I,2537395,100,0
I,2537400,100,0
I,2537405,100,0
I,2537410,100,0
I,2537415,100,0
I,2537420,100,0
I,2537425,100,0
I,2537430,100,0
I,2537435,100,0
I,2537440,100,0
I,2537445,100,0
I,2537450,100,0
I,2537455,100,0
I,2537460,100,0
I,2537465,100,0
I,2537470,100,0
I,2537475,100,0
I,2537480,100,0
I,2537485,100,0
I,2537490,100,0
I,2537495,100,0
I,2537500,100,0
I,2537505,100,0
I,2537510,100,0
I,2537515,100,0
I,2537520,100,0
I,2537525,100,0
I,2537530,100,0
I,2537535,100,0
I,2537540,100,0
I,2537545,100,0
I,2537550,100,0
I,2537555,100,0
I,2537560,100,0
I,2537565,100,0
I,2537570,100,0
I,2537575,100,0
I,2537580,100,0
I,2537585,100,0
I,2537590,100,0
I,2537595,100,0
I,2537600,100,0
I,2537605,100,0
I,2537610,100,0
I,2537615,100,0
I,2537620,100,0
I,2537625,100,0
I,2537630,100,0
I,2537635,100,0
I,2537640,100,0
I,2537645,100,0
I,2537650,100,0
I,2537655,100,0
I,2537660,100,0
I,2537665,100,0
I,2537670,100,0
I,2537675,100,0
I,2537680,100,0
I,2537685,100,0
I,2537690,100,0
I,2537695,100,0
I,2537700,100,0
I,2537705,100,0
I,2537710,100,0
I,2537715,100,0
I,2537720,100,0
I,2537725,100,0
I,2537730,100,0
I,2537735,100,0
I,2537740,100,0
I,2537745,100,0
I,2537750,100,0
I,2537755,100,0
I,2537760,100,0
I,2537765,100,0
I,2537770,100,0
I,2537775,0,0
I,2537780,100,0
I,2537785,100,0
I,2537790,100,0
I,2537795,100,0
I,2537800,100,0
I,2537805,100,0
I,2537810,100,0
I,2537815,100,0
I,2537820,100,0
I,2537825,100,0
I,2537830,100,0
I,2537835,100,0
I,2537840,100,0
I,2537845,100,0
I,2537850,100,0
I,2537855,100,0
I,2537860,100,0
I,2537865,100,0
I,2537870,100,0
I,2537875,100,0
I,2537880,100,0
I,2537885,100,0
I,2537890,100,0
I,2537895,100,0
I,2537900,100,0
I,2537905,100,0
I,2537910,100,0
I,2537915,100,0
I,2537920,100,0
I,2537925,100,0
I,2537930,100,0
I,2537935,100,0
I,2537940,100,0
I,2537945,100,0
I,2537950,100,0
I,2537955,100,0
I,2537960,100,0
I,2537965,100,0
I,2537970,100,0
I,2537975,100,0
I,2537980,100,0
I,2537985,100,0
I,2537990,100,0
I,2537995,100,0
I,2538000,100,0
I,2538005,100,0
I,2538010,100,0
I,2538015,100,0
I,2538020,100,0
I,2538025,100,0
I,2538030,100,0
I,2538035,100,0
I,2538040,100,0
I,2538045,100,0
I,2538050,100,0
I,2538055,100,0
I,2538060,100,0
I,2538065,100,0
I,2538070,100,0
I,2538075,100,0
I,2538080,100,0
I,2538085,100,0
I,2538090,100,0
I,2538095,100,0
I,2538100,100,0
I,2538105,100,0
I,2538110,100,0
I,2538115,100,0
I,2538120,100,0
I,2538125,100,0
I,2538130,100,0
I,2538135,100,0
I,2538140,100,0
I,2538145,100,0
I,2538150,100,0
I,2538155,100,0
I,2538160,100,0
I,2538165,100,0
I,2538170,100,0
I,2538175,100,0
I,2538180,100,0
I,2538185,100,0
I,2538190,100,0
I,2538195,100,0
I,2538200,100,0
I,2538205,100,0
I,2538210,100,0
I,2538215,100,0
I,2538220,100,0
I,2538225,100,0
I,2538230,100,0
I,2538235,100,0
I,2538240,100,0
I,2538245,0,0
I,2538250,100,0
I,2538255,100,0
I,2538260,100,0
I,2538265,100,0
I,2538270,100,0
I,2538275,100,0
I,2538280,100,0
I,2538285,100,0
I,2538290,100,0
I,2538295,100,0
I,2538300,100,0
I,2538305,100,0
I,2538310,100,0
I,2538315,100,0
I,2538320,100,0
I,2538325,100,0
I,2538330,100,0
I,2538335,100,0
I,2538340,100,0
I,2538345,100,0
I,2538350,100,0
I,2538355,100,0
I,2538360,100,0
I,2538365,100,0
I,2538370,100,0
I,2538375,100,0
I,2538380,100,0
I,2538385,100,0
I,2538390,100,0
I,2538395,100,0
I,2538400,100,0
I,2538405,100,0
I,2538410,100,0
I,2538415,100,0
I,2538420,100,0
I,2538425,100,0
I,2538430,100,0
I,2538435,100,0
I,2538440,100,0
I,2538445,100,0
I,2538450,100,0
I,2538455,100,0
I,2538460,100,0
I,2538465,100,0
I,2538470,100,0
I,2538475,100,0
I,2538480,100,0
I,2538485,100,0
I,2538490,100,0
I,2538495,100,0
I,2538500,100,0
I,2538505,100,0
I,2538510,100,0
I,2538515,100,0
I,2538520,100,0
I,2538525,100,0
I,2538530,100,0
I,2538535,100,0
I,2538540,100,0
I,2538545,100,0
I,2538550,100,0
I,2538555,100,0
I,2538560,100,0
I,2538565,100,0
I,2538570,100,0
I,2538575,100,0
I,2538580,100,0
I,2538585,100,0
I,2538590,100,0
I,2538595,100,0
I,2538600,100,0
I,2538605,100,0
I,2538610,100,0
I,2538615,100,0
I,2538620,100,0
I,2538625,100,0
I,2538630,100,0
I,2538635,100,0
I,2538640,100,0
I,2538645,100,0
I,2538650,100,0
I,2538655,100,0
I,2538660,100,0
I,2538665,100,0
I,2538670,100,0
I,2538675,100,0
I,2538680,100,0
I,2538685,100,0
I,2538690,100,0
I,2538695,100,0
I,2538700,100,0
I,2538705,100,0
I,2538710,100,0
I,2538715,100,0
I,2538720,100,0
I,2538725,100,0
I,2538730,100,0
I,2538735,100,0
I,2538740,100,0
I,2538745,100,0
I,2538750,100,0
I,2538755,100,0
I,2538760,100,0
I,2538765,100,0
I,2538770,100,0
I,2538775,100,0
I,2538780,100,0
I,2538785,100,0
I,2538790,100,0
I,2538795,100,0
I,2538800,100,0
I,2538805,100,0
I,2538810,100,0
I,2538815,100,0
I,2538820,100,0
I,2538825,100,0
I,2538830,100,0
I,2538835,100,0
I,2538840,100,0
I,2538845,100,0
I,2538850,100,0
I,2538855,100,0
I,2538860,100,0
I,2538865,100,0
I,2538870,100,0
I,2538875,100,0
I,2538880,100,0
I,2538885,100,0
I,2538890,100,0
I,2538895,100,0
I,2538900,100,0
I,2538905,100,0
I,2538910,100,0
I,2538915,100,0
I,2538920,100,0
I,2538925,100,0
I,2538930,100,0
I,2538935,100,0
I,2538940,100,0
I,2538945,100,0
I,2538950,100,0
I,2538955,100,0
I,2538960,100,0
I,2538965,100,0
I,2538970,100,0
I,2538975,100,0
I,2538980,100,0
I,2538985,100,0
I,2538990,100,0
I,2538995,100,0
I,2539000,100,0
I,2539005,100,0
I,2539010,100,0
I,2539015,100,0
I,2539020,100,0
I,2539025,100,0
I,2539030,100,0
I,2539035,100,0
I,2539040,100,0
I,2539045,100,0
I,2539050,100,0
I,2539055,100,0
I,2539060,100,0
I,2539065,100,0
I,2539070,100,0
I,2539075,100,0
I,2539080,100,0
I,2539085,100,0
I,2539090,100,0
I,2539095,100,0
I,2539100,100,0
I,2539105,100,0
I,2539110,100,0
I,2539115,100,0
I,2539120,100,0
I,2539125,100,0
I,2539130,100,0
I,2539135,100,0
I,2539140,100,0
I,2539145,100,0
I,2539150,100,0
I,2539155,100,0
I,2539160,100,0
I,2539165,100,0
I,2539170,100,0
I,2539175,100,0
I,2539180,100,0
I,2539185,100,0
I,2539190,100,0
I,2539195,100,0
I,2539200,100,0
I,2539205,100,0
I,2539210,100,0
I,2539215,100,0
I,2539220,100,0
I,2539225,100,0
I,2539230,100,0
I,2539235,100,0
I,2539240,100,0
I,2539245,100,0
I,2539250,100,0
I,2539255,100,0
I,2539260,100,0
I,2539265,100,0
I,2539270,100,0
I,2539275,100,0
I,2539280,100,0
I,2539285,100,0
I,2539290,100,0
I,2539295,100,0
I,2539300,100,0
I,2539305,100,0
I,2539310,100,0
I,2539315,100,0
I,2539320,100,0
I,2539325,100,0
I,2539330,100,0
I,2539335,100,0
I,2539340,100,0
I,2539345,100,0
I,2539350,100,0
I,2539355,100,0
I,2539360,100,0
I,2539365,100,0
I,2539370,100,0
I,2539375,100,0
I,2539380,100,0
I,2539385,100,0
I,2539390,100,0
I,2539395,100,0
I,2539400,100,0
I,2539405,100,0
I,2539410,100,0
I,2539415,100,0
I,2539420,100,0
I,2539425,100,0
I,2539430,100,0
I,2539435,100,0
I,2539440,100,0
I,2539445,100,0
I,2539450,100,0
I,2539455,100,0
I,2539460,100,0
I,2539465,100,0
I,2539470,100,0
I,2539475,100,0
I,2539480,100,0
I,2539485,100,0
I,2539490,100,0
I,2539495,100,0
I,2539500,100,0
I,2539505,100,0
I,2539510,100,0
I,2539515,100,0
I,2539520,100,0
I,2539525,100,0
I,2539530,100,0
I,2539535,100,0
I,2539540,100,0
I,2539545,100,0
I,2539550,100,0
I,2539555,100,0
I,2539560,100,0
I,2539565,100,0
I,2539570,100,0
I,2539575,100,0
I,2539580,100,0
I,2539585,100,0
I,2539590,100,0
I,2539595,100,0
I,2539600,100,0
I,2539605,100,0
I,2539610,100,0
I,2539615,100,0
I,2539620,100,0
I,2539625,100,0
I,2539630,100,0
I,2539635,100,0
I,2539640,100,0
I,2539645,100,0
I,2539650,100,0
I,2539655,100,0
I,2539660,100,0
I,2539665,100,0
I,2539670,100,0
I,2539675,100,0
I,2539680,100,0
I,2539685,100,0
I,2539690,100,0
I,2539695,100,0
I,2539700,100,0
I,2539705,100,0
I,2539710,100,0
I,2539715,100,0
I,2539720,100,0
I,2539725,100,0
I,2539730,100,0
I,2539735,100,0
I,2539740,100,0
I,2539745,100,0
I,2539750,100,0
I,2539755,100,0
I,2539760,100,0
I,2539765,100,0
I,2539770,100,0
I,2539775,100,0
I,2539780,100,0
I,2539785,100,0
I,2539790,100,0
I,2539795,100,0
I,2539800,100,0
I,2539805,100,0
I,2539810,100,0
I,2539815,100,0
I,2539820,100,0
I,2539825,100,0
I,2539830,100,0
I,2539835,100,0
I,2539840,100,0
I,2539845,100,0
I,2539850,100,0
I,2539855,100,0
I,2539860,100,0
I,2539865,100,0
I,2539870,100,0
I,2539875,100,0
I,2539880,100,0
I,2539885,100,0
I,2539890,100,0
I,2539895,100,0
I,2539900,100,0
I,2539905,100,0
I,2539910,100,0
I,2539915,100,0
I,2539920,100,0
I,2539925,100,0
I,2539930,100,0
I,2539935,100,0
I,2539940,100,0
I,2539945,100,0
I,2539950,100,0
I,2539955,100,0
I,2539960,100,0
I,2539965,100,0
I,2539970,100,0
I,2539975,100,0
I,2539980,100,0
I,2539985,100,0
I,2539990,100,0
I,2539995,100,0
I,2540000,100,0
I,2540005,100,0
I,2540010,100,0
I,2540015,100,0
I,2540020,100,0
I,2540025,100,0
I,2540030,100,0
I,2540035,100,0
I,2540040,100,0
I,2540045,100,0
I,2540050,100,0
I,2540055,100,0
I,2540060,100,0
I,2540065,100,0
I,2540070,100,0
I,2540075,100,0
I,2540080,100,0
I,2540085,100,0
I,2540090,100,0
I,2540095,100,0
I,2540100,100,0
I,2540105,100,0
I,2540110,100,0
I,2540115,100,0
I,2540120,100,0
I,2540125,100,0
I,2540130,100,0
I,2540135,100,0
I,2540140,100,0
I,2540145,100,0
I,2540150,100,0
I,2540155,100,0
I,2540160,100,0
I,2540165,100,0
I,2540170,100,0
I,2540175,100,0
I,2540180,100,0
I,2540185,100,0
I,2540190,100,0
I,2540195,100,0
I,2540200,100,0
I,2540205,100,0
I,2540210,100,0
I,2540215,100,0
I,2540220,100,0
I,2540225,100,0
I,2540230,100,0
I,2540235,100,0
I,2540240,100,0
I,2540245,100,0
I,2540250,100,0
I,2540255,100,0
I,2540260,100,0
I,2540265,100,0
I,2540270,100,0
I,2540275,100,0
I,2540280,100,0
I,2540285,100,0
I,2540290,100,0
I,2540295,100,0
I,2540300,100,0
I,2540305,100,0
I,2540310,100,0
I,2540315,100,0
I,2540320,100,0
I,2540325,100,0
I,2540330,100,0
I,2540335,100,0
I,2540340,100,0
I,2540345,100,0
I,2540350,100,0
I,2540355,100,0
I,2540360,100,0
I,2540365,100,0
I,2540370,100,0
I,2540375,100,0
I,2540380,100,0
I,2540385,100,0
I,2540390,100,0
I,2540395,100,0
I,2540400,100,0
I,2540405,100,0
I,2540410,100,0
I,2540415,100,0
I,2540420,100,0
I,2540425,100,0
I,2540430,100,0
I,2540435,100,0
I,2540440,100,0
I,2540445,100,0
I,2540450,100,0
I,2540455,100,0
I,2540460,100,0
I,2540465,100,0
I,2540470,100,0
I,2540475,100,0
I,2540480,100,0
I,2540485,100,0
I,2540490,100,0
I,2540495,100,0
I,2540500,100,0
I,2540505,100,0
I,2540510,100,0
I,2540515,100,0
I,2540520,100,0
I,2540525,100,0
I,2540530,100,0
I,2540535,100,0
I,2540540,100,0
I,2540545,100,0
I,2540550,100,0
I,2540555,100,0
I,2540560,100,0
I,2540565,100,0
I,2540570,100,0
I,2540575,100,0
I,2540580,100,0
I,2540585,100,0
I,2540590,100,0
I,2540595,100,0
I,2540600,100,0
I,2540605,100,0
I,2540610,100,0
I,2540615,100,0
I,2540620,100,0
I,2540625,100,0
I,2540630,100,0
I,2540635,100,0
I,2540640,100,0
I,2540645,100,0
I,2540650,100,0
I,2540655,100,0
I,2540660,100,0
I,2540665,100,0
I,2540670,100,0
I,2540675,100,0
I,2540680,100,0
I,2540685,100,0
I,2540690,100,0
I,2540695,100,0
I,2540700,100,0
I,2540705,100,0
I,2540710,100,0
I,2540715,100,0
I,2540720,100,0
I,2540725,100,0
I,2540730,100,0
I,2540735,100,0
I,2540740,100,0
I,2540745,100,0
I,2540750,100,0
I,2540755,100,0
I,2540760,100,0
I,2540765,100,0
I,2540770,100,0
I,2540775,100,0
I,2540780,100,0
I,2540785,100,0
I,2540790,100,0
I,2540795,100,0
I,2540800,100,0
I,2540805,100,0
I,2540810,100,0
I,2540815,100,0
I,2540820,100,0
I,2540825,100,0
I,2540830,100,0
I,2540835,100,0
I,2540840,100,0
I,2540845,100,0
I,2540850,100,0
I,2540855,100,0
I,2540860,100,0
I,2540865,100,0
I,2540870,100,0
I,2540875,100,0
I,2540880,100,0
I,2540885,100,0
I,2540890,100,0
I,2540895,100,0
I,2540900,100,0
I,2540905,100,0
I,2540910,100,0
I,2540915,100,0
I,2540920,100,0
I,2540925,100,0
I,2540930,100,0
I,2540935,100,0
I,2540940,100,0
I,2540945,100,0
I,2540950,100,0
I,2540955,100,0
I,2540960,100,0
I,2540965,100,0
I,2540970,100,0
I,2540975,100,0
I,2540980,100,0
I,2540985,100,0
I,2540990,100,0
I,2540995,100,0
I,2541000,100,0
I,2541005,100,0
I,2541010,100,0
I,2541015,100,0
I,2541020,100,0
I,2541025,100,0
I,2541030,100,0
I,2541035,100,0
I,2541040,100,0
I,2541045,100,0
I,2541050,100,0
I,2541055,100,0
I,2541060,100,0
I,2541065,100,0
I,2541070,100,0
I,2541075,100,0
I,2541080,100,0
I,2541085,100,0
I,2541090,100,0
I,2541095,100,0
I,2541100,100,0
I,2541105,100,0
I,2541110,100,0
I,2541115,100,0
I,2541120,100,0
I,2541125,100,0
I,2541130,100,0
I,2541135,100,0
I,2541140,100,0
I,2541145,100,0
I,2541150,100,0
I,2541155,100,0
I,2541160,100,0
I,2541165,100,0
I,2541170,100,0
I,2541175,100,0
I,2541180,100,0
I,2541185,100,0
I,2541190,100,0
I,2541195,100,0
I,2541200,100,0
I,2541205,100,0
I,2541210,100,0
I,2541215,100,0
I,2541220,100,0
I,2541225,100,0
I,2541230,100,0
I,2541235,100,0
I,2541240,100,0
I,2541245,100,0
I,2541250,100,0
I,2541255,100,0
I,2541260,100,0
I,2541265,100,0
I,2541270,100,0
I,2541275,100,0
I,2541280,100,0
I,2541285,100,0
I,2541290,100,0
I,2541295,100,0
I,2541300,100,0
I,2541305,100,0
I,2541310,100,0
I,2541315,100,0
I,2541320,100,0
I,2541325,100,0
I,2541330,100,0
I,2541335,100,0
I,2541340,100,0
I,2541345,100,0
I,2541350,100,0
I,2541355,100,0
I,2541360,100,0
I,2541365,100,0
I,2541370,100,0
I,2541375,100,0
I,2541380,100,0
I,2541385,100,0
I,2541390,100,0
I,2541395,100,0
I,2541400,100,0
I,2541405,100,0
I,2541410,100,0
I,2541415,100,0
I,2541420,100,0
I,2541425,100,0
I,2541430,100,0
I,2541435,100,0
I,2541440,100,0
I,2541445,100,0
I,2541450,100,0
I,2541455,100,0
I,2541460,100,0
I,2541465,100,0
I,2541470,100,0
I,2541475,100,0
I,2541480,100,0
I,2541485,100,0
I,2541490,100,0
I,2541495,100,0
I,2541500,100,0
I,2541505,100,0
I,2541510,100,0
I,2541515,100,0
I,2541520,100,0
I,2541525,100,0
I,2541530,100,0
I,2541535,100,0
I,2541540,100,0
I,2541545,100,0
I,2541550,100,0
I,2541555,100,0
I,2541560,100,0
I,2541565,100,0
I,2541570,100,0
I,2541575,100,0
I,2541580,100,0
I,2541585,100,0
I,2541590,100,0
I,2541595,100,0
I,2541600,100,0
I,2541605,100,0
I,2541610,100,0
I,2541615,100,0
I,2541620,100,0
I,2541625,100,0
I,2541630,100,0
I,2541635,100,0
I,2541640,100,0
I,2541645,100,0
I,2541650,100,0
I,2541655,100,0
I,2541660,100,0
I,2541665,100,0
I,2541670,100,0
I,2541675,100,0
I,2541680,100,0
I,2541685,100,0
I,2541690,100,0
I,2541695,100,0
I,2541700,100,0
I,2541705,100,0
I,2541710,100,0
I,2541715,100,0
I,2541720,100,0
I,2541725,100,0
I,2541730,100,0
I,2541735,100,0
I,2541740,100,0
I,2541745,100,0
I,2541750,100,0
I,2541755,100,0
I,2541760,100,0
I,2541765,100,0
I,2541770,100,0
I,2541775,100,0
I,2541780,100,0
I,2541785,100,0
I,2541790,100,0
I,2541795,100,0
I,2541800,100,0
I,2541805,100,0
I,2541810,100,0
I,2541815,100,0
I,2541820,100,0
I,2541825,100,0
I,2541830,100,0
I,2541835,100,0
I,2541840,100,0
I,2541845,100,0
I,2541850,100,0
I,2541855,100,0
I,2541860,100,0
I,2541865,100,0
I,2541870,100,0
I,2541875,100,0
I,2541880,100,0
I,2541885,100,0
I,2541890,100,0
I,2541895,100,0
I,2541900,100,0
I,2541905,100,0
I,2541910,100,0
I,2541915,100,0
I,2541920,100,0
I,2541925,100,0
I,2541930,100,0
I,2541935,100,0
I,2541940,100,0
I,2541945,100,0
I,2541950,100,0
I,2541955,100,0
I,2541960,100,0
I,2541965,100,0
I,2541970,100,0
I,2541975,100,0
I,2541980,100,0
I,2541985,100,0
I,2541990,100,0
I,2541995,100,0
I,2542000,100,0
I,2542005,100,0
I,2542010,100,0
I,2542015,100,0
I,2542020,100,0
I,2542025,100,0
I,2542030,100,0
I,2542035,100,0
I,2542040,100,0
I,2542045,100,0
I,2542050,100,0
I,2542055,100,0
I,2542060,100,0
I,2542065,100,0
I,2542070,100,0
I,2542075,100,0
I,2542080,100,0
I,2542085,100,0
I,2542090,100,0
I,2542095,100,0
I,2542100,100,0
I,2542105,100,0
I,2542110,100,0
I,2542115,100,0
I,2542120,100,0
I,2542125,100,0
I,2542130,100,0
I,2542135,100,0
I,2542140,100,0
I,2542145,100,0
I,2542150,100,0
I,2542155,100,0
I,2542160,100,0
I,2542165,100,0
I,2542170,100,0
I,2542175,100,0
I,2542180,100,0
I,2542185,100,0
I,2542190,100,0
I,2542195,100,0
I,2542200,100,0
I,2542205,100,0
I,2542210,100,0
I,2542215,100,0
I,2542220,100,0
I,2542225,100,0
I,2542230,100,0
I,2542235,100,0
I,2542240,100,0
I,2542245,100,0
I,2542250,100,0
I,2542255,100,0
I,2542260,100,0
I,2542265,100,0
I,2542270,100,0
I,2542275,100,0
I,2542280,100,0
I,2542285,100,0
I,2542290,100,0
I,2542295,100,0
I,2542300,0,0
I,2542305,100,0
I,2542310,100,0
I,2542315,100,0
I,2542320,100,0
I,2542325,100,0
I,2542330,100,0
I,2542335,100,0
I,2542340,100,0
I,2542345,100,0
I,2542350,100,0
I,2542355,100,0
I,2542360,100,0
I,2542365,100,0
I,2542370,100,0
I,2542375,100,0
I,2542380,100,0
I,2542385,100,0
I,2542390,100,0
I,2542395,100,0
I,2542400,100,0
I,2542405,100,0
I,2542410,100,0
I,2542415,100,0
I,2542420,100,0
I,2542425,100,0
I,2542430,100,0
I,2542435,100,0
I,2542440,100,0
I,2542445,100,0
I,2542450,100,0
I,2542455,100,0
I,2542460,100,0
I,2542465,100,0
I,2542470,100,0
I,2542475,100,0
I,2542480,100,0
I,2542485,100,0
I,2542490,100,0
I,2542495,100,0
I,2542500,100,0
I,2542505,100,0
I,2542510,100,0
I,2542515,100,0
I,2542520,100,0
I,2542525,100,0
I,2542530,100,0
I,2542535,100,0
I,2542540,100,0
I,2542545,100,0
I,2542550,100,0
I,2542555,100,0
I,2542560,100,0
I,2542565,100,0
I,2542570,100,0
I,2542575,100,0
I,2542580,100,0
I,2542585,100,0
I,2542590,100,0
I,2542595,100,0
I,2542600,100,0
I,2542605,100,0
I,2542610,100,0
I,2542615,100,0
I,2542620,100,0
I,2542625,100,0
I,2542630,100,0
I,2542635,100,0
I,2542640,100,0
I,2542645,100,0
I,2542650,100,0
I,2542655,100,0
I,2542660,100,0
I,2542665,100,0
I,2542670,100,0
I,2542675,100,0
I,2542680,100,0
I,2542685,100,0
I,2542690,100,0
I,2542695,100,0
I,2542700,100,0
I,2542705,100,0
I,2542710,100,0
I,2542715,100,0
I,2542720,100,0
I,2542725,100,0
I,2542730,100,0
I,2542735,100,0
I,2542740,100,0
I,2542745,100,0
I,2542750,100,0
I,2542755,100,0
I,2542760,100,0
I,2542765,100,0
I,2542770,100,0
I,2542775,100,0
I,2542780,100,0
I,2542785,100,0
I,2542790,100,0
I,2542795,100,0
I,2542800,100,0
I,2542805,100,0
I,2542810,100,0
I,2542815,100,0
I,2542820,100,0
I,2542825,100,0
I,2542830,100,0
I,2542835,100,0
I,2542840,100,0
I,2542845,100,0
I,2542850,100,0
I,2542855,100,0
I,2542860,100,0
I,2542865,100,0
I,2542870,100,0
I,2542875,100,0
I,2542880,100,0
I,2542885,100,0
I,2542890,100,0
I,2542895,100,0
I,2542900,100,0
I,2542905,100,0
I,2542910,100,0
I,2542915,100,0
I,2542920,100,0
I,2542925,100,0
I,2542930,100,0
I,2542935,100,0
I,2542940,100,0
I,2542945,100,0
I,2542950,100,0
I,2542955,100,0
I,2542960,100,0
I,2542965,100,0
I,2542970,100,0
I,2542975,100,0
I,2542980,100,0
I,2542985,100,0
I,2542990,100,0
I,2542995,100,0
I,2543000,100,0
I,2543005,100,0
I,2543010,100,0
I,2543015,100,0
I,2543020,100,0
I,2543025,100,0
I,2543030,100,0
I,2543035,100,0
I,2543040,100,0
I,2543045,100,0
I,2543050,100,0
I,2543055,100,0
I,2543060,100,0
I,2543065,100,0
I,2543070,100,0
I,2543075,100,0
I,2543080,100,0
I,2543085,100,0
I,2543090,100,0
I,2543095,100,0
I,2543100,100,0
I,2543105,100,0
I,2543110,100,0
I,2543115,100,0
I,2543120,100,0
I,2543125,100,0
I,2543130,100,0
I,2543135,100,0
I,2543140,100,0
I,2543145,100,0
I,2543150,100,0
I,2543155,100,0
I,2543160,100,0
I,2543165,100,0
I,2543170,100,0
I,2543175,100,0
I,2543180,100,0
I,2543185,100,0
I,2543190,100,0
I,2543195,100,0
I,2543200,100,0
I,2543205,100,0
I,2543210,100,0
I,2543215,100,0
I,2543220,100,0
I,2543225,100,0
I,2543230,100,0
I,2543235,100,0
I,2543240,100,0
I,2543245,100,0
I,2543250,100,0
I,2543255,100,0
I,2543260,100,0
I,2543265,100,0
I,2543270,100,0
I,2543275,100,0
I,2543280,100,0
I,2543285,100,0
I,2543290,100,0
I,2543295,100,0
I,2543300,100,0
I,2543305,100,0
I,2543310,100,0
I,2543315,100,0
I,2543320,100,0
I,2543325,100,0
I,2543330,100,0
I,2543335,100,0
I,2543340,100,0
I,2543345,100,0
I,2543350,100,0
I,2543355,100,0
I,2543360,100,0
I,2543365,100,0
I,2543370,100,0
I,2543375,100,0
I,2543380,100,0
I,2543385,100,0
I,2543390,100,0
I,2543395,100,0
I,2543400,100,0
I,2543405,100,0
I,2543410,0,0
I,2543415,100,0
I,2543420,100,0
I,2543425,100,0
I,2543430,100,0
I,2543435,100,0
I,2543440,100,0
I,2543445,100,0
I,2543450,100,0
I,2543455,100,0
I,2543460,100,0
I,2543465,100,0
I,2543470,100,0
I,2543475,100,0
I,2543480,100,0
I,2543485,100,0
I,2543490,100,0
I,2543495,100,0
I,2543500,100,0
I,2543505,100,0
I,2543510,100,0
I,2543515,100,0
I,2543520,100,0
I,2543525,100,0
I,2543530,100,0
I,2543535,100,0
I,2543540,100,0
I,2543545,100,0
I,2543550,100,0
I,2543555,100,0
I,2543560,100,0
I,2543565,100,0
I,2543570,100,0
I,2543575,100,0
I,2543580,100,0
I,2543585,100,0
I,2543590,100,0
I,2543595,100,0
I,2543600,100,0
I,2543605,100,0
I,2543610,100,0
I,2543615,100,0
I,2543620,100,0
I,2543625,100,0
I,2543630,100,0
I,2543635,100,0
I,2543640,100,0
I,2543645,100,0
I,2543650,100,0
I,2543655,100,0
I,2543660,100,0
I,2543665,100,0
I,2543670,100,0
I,2543675,100,0
I,2543680,100,0
I,2543685,100,0
I,2543690,100,0
I,2543695,100,0
I,2543700,100,0
I,2543705,100,0
I,2543710,100,0
I,2543715,100,0
I,2543720,100,0
I,2543725,100,0
I,2543730,100,0
I,2543735,100,0
I,2543740,100,0
I,2543745,100,0
I,2543750,100,0
I,2543755,100,0
I,2543760,100,0
I,2543765,100,0
I,2543770,100,0
I,2543775,100,0
I,2543780,100,0
I,2543785,100,0
I,2543790,100,0
I,2543795,100,0
I,2543800,100,0
I,2543805,100,0
I,2543810,100,0
I,2543815,100,0
I,2543820,100,0
I,2543825,100,0
I,2543830,100,0
I,2543835,100,0
I,2543840,100,0
I,2543845,100,0
I,2543850,100,0
I,2543855,100,0
I,2543860,100,0
I,2543865,100,0
I,2543870,100,0
I,2543875,100,0
I,2543880,100,0
I,2543885,100,0
I,2543890,100,0
I,2543895,100,0
I,2543900,100,0
I,2543905,100,0
I,2543910,100,0
I,2543915,100,0
I,2543920,100,0
I,2543925,100,0
I,2543930,100,0
I,2543935,100,0
I,2543940,100,0
I,2543945,100,0
I,2543950,100,0
I,2543955,100,0
I,2543960,100,0
I,2543965,100,0
I,2543970,100,0
I,2543975,100,0
I,2543980,100,0
I,2543985,100,0
I,2543990,100,0
I,2543995,100,0
I,2544000,100,0
I,2544005,100,0
I,2544010,100,0
I,2544015,100,0
I,2544020,100,0
I,2544025,100,0
I,2544030,100,0
I,2544035,100,0
I,2544040,100,0
I,2544045,100,0
I,2544050,100,0
I,2544055,100,0
I,2544060,100,0
I,2544065,100,0
I,2544070,100,0
I,2544075,100,0
I,2544080,100,0
I,2544085,100,0
I,2544090,100,0
I,2544095,100,0
I,2544100,100,0
I,2544105,100,0
I,2544110,100,0
I,2544115,100,0
I,2544120,100,0
I,2544125,100,0
I,2544130,100,0
I,2544135,100,0
I,2544140,100,0
I,2544145,100,0
I,2544150,100,0
I,2544155,100,0
I,2544160,100,0
I,2544165,100,0
I,2544170,100,0
I,2544175,100,0
I,2544180,100,0
I,2544185,100,0
I,2544190,100,0
I,2544195,100,0
I,2544200,100,0
I,2544205,100,0
I,2544210,100,0
I,2544215,100,0
I,2544220,100,0
I,2544225,100,0
I,2544230,100,0
I,2544235,100,0
I,2544240,100,0
I,2544245,100,0
I,2544250,100,0
I,2544255,100,0
I,2544260,100,0
I,2544265,100,0
I,2544270,100,0
I,2544275,100,0
I,2544280,100,0
I,2544285,100,0
I,2544290,100,0
I,2544295,100,0
I,2544300,100,0
I,2544305,100,0
I,2544310,100,0
I,2544315,100,0
I,2544320,100,0
