Operacao,TamanhoEntrada,TempoExecucao(ns),MemoriaUso(bytes)
I,12973,75,0
I,12974,75,0
I,12975,76,0
I,12976,64,0
I,12977,64,0
I,12978,65,0
I,12979,75,0
I,12980,65,0
I,12981,64,0
I,12982,75,0
I,12983,76,0
I,12984,65,0
I,12985,75,0
I,12986,76,0
I,12987,64,0
I,12988,75,0
I,12989,75,0
I,12990,75,0
I,12991,76,0
I,12992,64,0
I,12993,76,0
I,12994,75,0
I,12995,76,0
I,12996,75,0
I,12997,64,0
I,12998,76,0
I,12999,75,0
I,13000,76,0
I,13001,76,0
I,13002,75,0
I,13003,64,0
I,13004,76,0
I,13005,75,0
I,13006,64,0
I,13007,76,0
I,13008,75,0
I,13009,75,0
I,13010,65,0
I,13011,64,0
I,13012,65,0
I,13013,75,0
I,13014,76,0
I,13015,76,0
I,13016,75,0
I,13017,75,0
I,13018,64,0
I,13019,75,0
I,13020,65,0
I,13021,75,0
I,13022,76,0
I,13023,75,0
I,13024,76,0
I,13025,75,0
I,13026,86,0
I,13027,64,0
I,13028,76,0
I,13029,75,0
I,13030,65,0
I,13031,75,0
I,13032,75,0
I,13033,65,0
I,13034,75,0
I,13035,65,0
I,13036,75,0
I,13037,65,0
I,13038,75,0
I,13039,75,0
I,13040,76,0
I,13041,75,0
I,13042,75,0
I,13043,65,0
I,13044,64,0
I,13045,118,0
I,13046,87,0
I,13047,76,0
I,13048,86,0
I,13049,75,0
I,13050,65,0
I,13051,64,0
I,13052,65,0
I,13053,64,0
I,13054,76,0
I,13055,64,0
I,13056,65,0
I,13057,64,0
I,13058,65,0
I,13059,65,0
I,13060,75,0
I,13061,75,0
I,13062,76,0
I,13063,75,0
I,13064,76,0
I,13065,75,0
I,13066,75,0
I,13067,76,0
I,13068,64,0
I,13069,65,0
I,13070,76,0
I,13071,64,0
I,13072,65,0
I,13073,75,0
I,13074,65,0
I,13075,75,0
I,13076,75,0
I,13077,65,0
I,13078,75,0
I,13079,65,0
I,13080,64,0
I,13081,76,0
I,13082,64,0
I,13083,65,0
I,13084,75,0
I,13085,65,0
I,13086,76,0
I,13087,75,0
I,13088,75,0
I,13089,75,0
I,13090,76,0
I,13091,64,0
I,13092,76,0
I,13093,65,0
I,13094,75,0
I,13095,65,0
I,13096,75,0
I,13097,65,0
I,13098,75,0
I,13099,75,0
I,13100,87,0
I,13101,87,0
I,13102,86,0
I,13103,75,0
I,13104,76,0
I,13105,75,0
I,13106,76,0
I,13107,75,0
I,13108,76,0
I,13109,75,0
I,13110,65,0
I,13111,64,0
I,13112,76,0
I,13113,75,0
I,13114,65,0
I,13115,75,0
I,13116,65,0
I,13117,76,0
I,13118,64,0
I,13119,76,0
I,13120,75,0
I,13121,76,0
I,13122,65,0
I,13123,65,0
I,13124,65,0
I,13125,75,0
I,13126,65,0
I,13127,65,0
I,13128,75,0
I,13129,65,0
I,13130,75,0
I,13131,65,0
I,13132,76,0
I,13133,64,0
I,13134,76,0
I,13135,75,0
I,13136,75,0
I,13137,75,0
I,13138,76,0
I,13139,65,0
I,13140,64,0
I,13141,75,0
I,13142,64,0
I,13143,65,0
I,13144,75,0
I,13145,76,0
I,13146,65,0
I,13147,65,0
I,13148,75,0
I,13149,64,0
I,13150,75,0
I,13151,75,0
I,13152,64,0
I,13153,76,0
I,13154,64,0
I,13155,76,0
I,13156,64,0
I,13157,75,0
I,13158,76,0
I,13159,75,0
I,13160,65,0
I,13161,65,0
I,13162,75,0
I,13163,65,0
I,13164,75,0
I,13165,65,0
I,13166,75,0
I,13167,75,0
I,13168,65,0
I,13169,65,0
I,13170,75,0
I,13171,75,0
I,13172,75,0
I,13173,76,0
I,13174,64,0
I,13175,65,0
I,13176,65,0
I,13177,65,0
I,13178,75,0
I,13179,64,0
I,13180,65,0
I,13181,75,0
I,13182,65,0
I,13183,75,0
I,13184,65,0
I,13185,75,0
I,13186,64,0
I,13187,76,0
I,13188,64,0
I,13189,75,0
I,13190,65,0
I,13191,65,0
I,13192,65,0
I,13193,75,0
I,13194,75,0
I,13195,64,0
I,13196,76,0
I,13197,75,0
I,13198,76,0
I,13199,75,0
I,13200,76,0
I,13201,75,0
I,13202,65,0
I,13203,64,0
I,13204,65,0
I,13205,64,0
I,13206,65,0
I,13207,75,0
I,13208,76,0
I,13209,75,0
I,13210,65,0
I,13211,75,0
I,13212,75,0
I,13213,75,0
I,13214,64,0
I,13215,65,0
I,13216,75,0
I,13217,65,0
I,13218,75,0
I,13219,75,0
I,13220,76,0
I,13221,64,0
I,13222,75,0
I,13223,65,0
I,13224,75,0
I,13225,75,0
I,13226,64,0
I,13227,76,0
I,13228,64,0
I,13229,64,0
I,13230,76,0
I,13231,64,0
I,13232,65,0
I,13233,64,0
I,13234,76,0
I,13235,64,0
I,13236,65,0
I,13237,75,0
I,13238,76,0
I,13239,75,0
I,13240,76,0
I,13241,64,0
I,13242,75,0
I,13243,75,0
I,13244,75,0
I,13245,75,0
I,13246,75,0
I,13247,75,0
I,13248,65,0
I,13249,76,0
I,13250,75,0
I,13251,65,0
I,13252,75,0
I,13253,76,0
I,13254,75,0
I,13255,75,0
I,13256,65,0
I,13257,64,0
I,13258,76,0
I,13259,75,0
I,13260,75,0
I,13261,75,0
I,13262,75,0
I,13263,76,0
I,13264,64,0
I,13265,75,0
I,13266,76,0
I,13267,64,0
I,13268,65,0
I,13269,64,0
I,13270,65,0
I,13271,75,0
I,13272,65,0
I,13273,75,0
I,13274,75,0
I,13275,75,0
I,13276,75,0
I,13277,75,0
I,13278,64,0
I,13279,65,0
I,13280,75,0
I,13281,75,0
I,13282,75,0
I,13283,76,0
I,13284,75,0
I,13285,65,0
I,13286,75,0
I,13287,76,0
I,13288,76,0
I,13289,64,0
I,13290,64,0
I,13291,322,0
I,13292,76,0
I,13293,75,0
I,13294,75,0
I,13295,76,0
I,13296,75,0
I,13297,65,0
I,13298,75,0
I,13299,65,0
I,13300,75,0
I,13301,76,0
I,13302,75,0
I,13303,65,0
I,13304,65,0
I,13305,75,0
I,13306,75,0
I,13307,65,0
I,13308,65,0
I,13309,76,0
I,13310,75,0
I,13311,65,0
I,13312,64,0
I,13313,75,0
I,13314,65,0
I,13315,75,0
I,13316,76,0
I,13317,64,0
I,13318,75,0
I,13319,76,0
I,13320,75,0
I,13321,76,0
I,13322,64,0
I,13323,97,0
I,13324,76,0
I,13325,64,0
I,13326,75,0
I,13327,65,0
I,13328,75,0
I,13329,76,0
I,13330,76,0
I,13331,64,0
I,13332,76,0
I,13333,75,0
I,13334,76,0
I,13335,64,0
I,13336,76,0
I,13337,76,0
I,13338,75,0
I,13339,76,0
I,13340,64,0
I,13341,75,0
I,13342,75,0
I,13343,75,0
I,13344,76,0
I,13345,64,0
I,13346,76,0
I,13347,75,0
I,13348,75,0
I,13349,76,0
I,13350,75,0
I,13351,76,0
I,13352,65,0
I,13353,65,0
I,13354,65,0
I,13355,97,0
I,13356,64,0
I,13357,75,0
I,13358,76,0
I,13359,76,0
I,13360,75,0
I,13361,76,0
I,13362,75,0
I,13363,76,0
I,13364,75,0
I,13365,64,0
I,13366,76,0
I,13367,75,0
I,13368,65,0
I,13369,75,0
I,13370,75,0
I,13371,75,0
I,13372,76,0
I,13373,64,0
I,13374,76,0
I,13375,75,0
I,13376,75,0
I,13377,75,0
I,13378,75,0
I,13379,65,0
I,13380,75,0
I,13381,75,0
I,13382,65,0
I,13383,75,0
I,13384,65,0
I,13385,64,0
I,13386,75,0
I,13387,86,0
I,13388,65,0
I,13389,75,0
I,13390,65,0
I,13391,75,0
I,13392,75,0
I,13393,65,0
I,13394,75,0
I,13395,76,0
I,13396,64,0
I,13397,75,0
I,13398,75,0
I,13399,75,0
I,13400,76,0
I,13401,64,0
I,13402,65,0
I,13403,65,0
I,13404,75,0
I,13405,76,0
I,13406,75,0
I,13407,75,0
I,13408,64,0
I,13409,75,0
I,13410,75,0
I,13411,65,0
I,13412,75,0
I,13413,65,0
I,13414,75,0
I,13415,75,0
I,13416,76,0
I,13417,75,0
I,13418,76,0
I,13419,86,0
I,13420,65,0
I,13421,75,0
I,13422,64,0
I,13423,76,0
I,13424,75,0
I,13425,76,0
I,13426,64,0
I,13427,65,0
I,13428,75,0
I,13429,75,0
I,13430,75,0
I,13431,65,0
I,13432,76,0
I,13433,75,0
I,13434,65,0
I,13435,75,0
I,13436,75,0
I,13437,65,0
I,13438,75,0
I,13439,76,0
I,13440,76,0
I,13441,64,0
I,13442,76,0
I,13443,75,0
I,13444,64,0
I,13445,65,0
I,13446,75,0
I,13447,65,0
I,13448,65,0
I,13449,75,0
I,13450,344,0
I,13451,86,0
I,13452,75,0
I,13453,65,0
I,13454,75,0
I,13455,76,0
I,13456,75,0
I,13457,75,0
I,13458,75,0
I,13459,64,0
I,13460,76,0
I,13461,75,0
I,13462,76,0
I,13463,65,0
I,13464,64,0
I,13465,76,0
I,13466,64,0
I,13467,75,0
I,13468,65,0
I,13469,75,0
I,13470,65,0
I,13471,64,0
I,13472,75,0
I,13473,64,0
I,13474,75,0
I,13475,75,0
I,13476,75,0
I,13477,65,0
I,13478,75,0
I,13479,75,0
I,13480,75,0
I,13481,65,0
I,13482,75,0
I,13483,75,0
I,13484,76,0
I,13485,64,0
I,13486,76,0
I,13487,64,0
I,13488,75,0
I,13489,75,0
I,13490,75,0
I,13491,65,0
I,13492,75,0
I,13493,76,0
I,13494,75,0
I,13495,75,0
I,13496,75,0
I,13497,75,0
I,13498,65,0
I,13499,65,0
I,13500,75,0
I,13501,65,0
I,13502,75,0
I,13503,65,0
I,13504,65,0
I,13505,75,0
I,13506,75,0
I,13507,76,0
I,13508,64,0
I,13509,76,0
I,13510,64,0
I,13511,75,0
I,13512,65,0
I,13513,64,0
I,13514,76,0
I,13515,64,0
I,13516,76,0
I,13517,64,0
I,13518,75,0
I,13519,75,0
I,13520,75,0
I,13521,76,0
I,13522,64,0
I,13523,76,0
I,13524,76,0
I,13525,75,0
I,13526,65,0
I,13527,75,0
I,13528,75,0
I,13529,76,0
I,13530,64,0
I,13531,65,0
I,13532,75,0
I,13533,76,0
I,13534,75,0
I,13535,76,0
I,13536,75,0
I,13537,65,0
I,13538,75,0
I,13539,65,0
I,13540,64,0
I,13541,75,0
I,13542,65,0
I,13543,75,0
I,13544,76,0
I,13545,75,0
I,13546,65,0
I,13547,64,0
I,13548,65,0
I,13549,75,0
I,13550,65,0
I,13551,75,0
I,13552,64,0
I,13553,76,0
I,13554,64,0
I,13555,76,0
I,13556,75,0
I,13557,64,0
I,13558,75,0
I,13559,75,0
I,13560,64,0
I,13561,75,0
I,13562,75,0
I,13563,76,0
I,13564,75,0
I,13565,65,0
I,13566,64,0
I,13567,65,0
I,13568,75,0
I,13569,64,0
I,13570,65,0
I,13571,75,0
I,13572,65,0
I,13573,75,0
I,13574,65,0
I,13575,75,0
I,13576,64,0
I,13577,65,0
I,13578,75,0
I,13579,76,0
I,13580,75,0
I,13581,76,0
I,13582,64,0
I,13583,75,0
I,13584,75,0
I,13585,65,0
I,13586,75,0
I,13587,76,0
I,13588,75,0
I,13589,64,0
I,13590,65,0
I,13591,75,0
I,13592,75,0
I,13593,76,0
I,13594,64,0
I,13595,76,0
I,13596,64,0
I,13597,75,0
I,13598,65,0
I,13599,64,0
I,13600,76,0
I,13601,64,0
I,13602,76,0
I,13603,75,0
I,13604,65,0
I,13605,64,0
I,13606,75,0
I,13607,64,0
I,13608,75,0
I,13609,75,0
I,13610,65,0
I,13611,76,0
I,13612,64,0
I,13613,65,0
I,13614,75,0
I,13615,65,0
I,13616,75,0
I,13617,65,0
I,13618,76,0
I,13619,75,0
I,13620,65,0
I,13621,65,0
I,13622,64,0
I,13623,76,0
I,13624,75,0
I,13625,76,0
I,13626,65,0
I,13627,75,0
I,13628,75,0
I,13629,64,0
I,13630,76,0
I,13631,64,0
I,13632,65,0
I,13633,75,0
I,13634,76,0
I,13635,75,0
I,13636,75,0
I,13637,65,0
I,13638,75,0
I,13639,76,0
I,13640,64,0
I,13641,76,0
I,13642,75,0
I,13643,75,0
I,13644,75,0
I,13645,75,0
I,13646,76,0
I,13647,64,0
I,13648,76,0
I,13649,75,0
I,13650,76,0
I,13651,64,0
I,13652,65,0
I,13653,65,0
I,13654,75,0
I,13655,76,0
I,13656,64,0
I,13657,76,0
I,13658,75,0
I,13659,75,0
I,13660,65,0
I,13661,75,0
I,13662,65,0
I,13663,64,0
I,13664,76,0
I,13665,65,0
I,13666,75,0
I,13667,75,0
I,13668,75,0
I,13669,76,0
I,13670,75,0
I,13671,75,0
I,13672,65,0
I,13673,65,0
I,13674,75,0
I,13675,75,0
I,13676,76,0
I,13677,75,0
I,13678,65,0
I,13679,75,0
I,13680,76,0
I,13681,65,0
I,13682,76,0
I,13683,75,0
I,13684,65,0
I,13685,65,0
I,13686,75,0
I,13687,76,0
I,13688,75,0
I,13689,76,0
I,13690,64,0
I,13691,65,0
I,13692,75,0
I,13693,75,0
I,13694,65,0
I,13695,75,0
I,13696,65,0
I,13697,75,0
I,13698,75,0
I,13699,64,0
I,13700,76,0
I,13701,64,0
I,13702,75,0
I,13703,75,0
I,13704,65,0
I,13705,76,0
I,13706,75,0
I,13707,76,0
I,13708,75,0
I,13709,65,0
I,13710,64,0
I,13711,75,0
I,13712,65,0
I,13713,75,0
I,13714,75,0
I,13715,75,0
I,13716,75,0
I,13717,75,0
I,13718,65,0
I,13719,75,0
I,13720,76,0
I,13721,64,0
I,13722,76,0
I,13723,64,0
I,13724,75,0
I,13725,65,0
I,13726,75,0
I,13727,65,0
I,13728,75,0
I,13729,76,0
I,13730,75,0
I,13731,75,0
I,13732,75,0
I,13733,75,0
I,13734,76,0
I,13735,75,0
I,13736,65,0
I,13737,76,0
I,13738,64,0
I,13739,65,0
I,13740,75,0
I,13741,75,0
I,13742,76,0
I,13743,75,0
I,13744,76,0
I,13745,75,0
I,13746,65,0
I,13747,64,0
I,13748,75,0
I,13749,76,0
I,13750,75,0
I,13751,76,0
I,13752,75,0
I,13753,75,0
I,13754,65,0
I,13755,75,0
I,13756,65,0
I,13757,75,0
I,13758,65,0
I,13759,64,0
I,13760,65,0
I,13761,64,0
I,13762,76,0
I,13763,64,0
I,13764,75,0
I,13765,65,0
I,13766,75,0
I,13767,76,0
I,13768,75,0
I,13769,75,0
I,13770,75,0
I,13771,65,0
I,13772,64,0
I,13773,65,0
I,13774,75,0
I,13775,65,0
I,13776,76,0
I,13777,64,0
I,13778,65,0
I,13779,75,0
I,13780,65,0
I,13781,75,0
I,13782,75,0
I,13783,75,0
I,13784,75,0
I,13785,75,0
I,13786,75,0
I,13787,65,0
I,13788,75,0
I,13789,64,0
I,13790,65,0
I,13791,75,0
I,13792,65,0
I,13793,64,0
I,13794,76,0
I,13795,64,0
I,13796,75,0
I,13797,65,0
I,13798,75,0
I,13799,76,0
I,13800,64,0
I,13801,76,0
I,13802,64,0
I,13803,75,0
I,13804,65,0
I,13805,64,0
I,13806,76,0
I,13807,75,0
I,13808,65,0
I,13809,64,0
I,13810,76,0
I,13811,64,0
I,13812,65,0
I,13813,76,0
I,13814,75,0
I,13815,76,0
I,13816,75,0
I,13817,65,0
I,13818,75,0
I,13819,65,0
I,13820,65,0
I,13821,64,0
I,13822,76,0
I,13823,65,0
I,13824,65,0
I,13825,75,0
I,13826,75,0
I,13827,65,0
I,13828,75,0
I,13829,76,0
I,13830,64,0
I,13831,65,0
I,13832,64,0
I,13833,75,0
I,13834,75,0
I,13835,75,0
I,13836,75,0
I,13837,76,0
I,13838,75,0
I,13839,65,0
I,13840,64,0
I,13841,75,0
I,13842,64,0
I,13843,75,0
I,13844,75,0
I,13845,64,0
I,13846,65,0
I,13847,75,0
I,13848,76,0
I,13849,75,0
I,13850,75,0
I,13851,76,0
I,13852,75,0
I,13853,65,0
I,13854,64,0
I,13855,76,0
I,13856,75,0
I,13857,65,0
I,13858,75,0
I,13859,64,0
I,13860,76,0
I,13861,75,0
I,13862,76,0
I,13863,75,0
I,13864,65,0
I,13865,75,0
I,13866,65,0
I,13867,64,0
I,13868,65,0
I,13869,75,0
I,13870,76,0
I,13871,75,0
I,13872,65,0
I,13873,75,0
I,13874,65,0
I,13875,64,0
I,13876,302,0
I,13877,64,0
I,13878,75,0
I,13879,76,0
I,13880,76,0
I,13881,64,0
I,13882,76,0
I,13883,64,0
I,13884,75,0
I,13885,65,0
I,13886,64,0
I,13887,65,0
I,13888,75,0
I,13889,76,0
I,13890,75,0
I,13891,75,0
I,13892,76,0
I,13893,64,0
I,13894,76,0
I,13895,76,0
I,13896,64,0
I,13897,76,0
I,13898,76,0
I,13899,64,0
I,13900,75,0
I,13901,65,0
I,13902,75,0
I,13903,65,0
I,13904,64,0
I,13905,76,0
I,13906,64,0
I,13907,65,0
I,13908,75,0
I,13909,65,0
I,13910,65,0
I,13911,75,0
I,13912,65,0
I,13913,75,0
I,13914,65,0
I,13915,75,0
I,13916,75,0
I,13917,65,0
I,13918,75,0
I,13919,65,0
I,13920,64,0
I,13921,76,0
I,13922,75,0
I,13923,75,0
I,13924,75,0
I,13925,75,0
I,13926,76,0
I,13927,64,0
I,13928,76,0
I,13929,75,0
I,13930,75,0
I,13931,76,0
I,13932,64,0
I,13933,76,0
I,13934,65,0
I,13935,65,0
I,13936,75,0
I,13937,75,0
I,13938,75,0
I,13939,75,0
I,13940,65,0
I,13941,64,0
I,13942,76,0
I,13943,75,0
I,13944,75,0
I,13945,65,0
I,13946,75,0
I,13947,65,0
I,13948,64,0
I,13949,76,0
I,13950,64,0
I,13951,75,0
I,13952,75,0
I,13953,75,0
I,13954,76,0
I,13955,75,0
I,13956,76,0
I,13957,75,0
I,13958,65,0
I,13959,64,0
I,13960,65,0
I,13961,65,0
I,13962,65,0
I,13963,75,0
I,13964,75,0
I,13965,65,0
I,13966,75,0
I,13967,76,0
I,13968,75,0
I,13969,75,0
I,13970,65,0
I,13971,65,0
I,13972,76,0
I,13973,75,0
I,13974,76,0
I,13975,75,0
I,13976,75,0
I,13977,75,0
I,13978,64,0
I,13979,65,0
I,13980,75,0
I,13981,75,0
I,13982,65,0
I,13983,75,0
I,13984,76,0
I,13985,75,0
I,13986,65,0
I,13987,75,0
I,13988,76,0
I,13989,75,0
I,13990,65,0
I,13991,64,0
I,13992,75,0
I,13993,65,0
I,13994,75,0
I,13995,76,0
I,13996,75,0
I,13997,75,0
I,13998,64,0
I,13999,76,0
I,14000,75,0
I,14001,76,0
I,14002,64,0
I,14003,76,0
I,14004,75,0
I,14005,76,0
I,14006,64,0
I,14007,75,0
I,14008,75,0
I,14009,64,0
I,14010,76,0
I,14011,75,0
I,14012,65,0
I,14013,64,0
I,14014,76,0
I,14015,75,0
I,14016,76,0
I,14017,75,0
I,14018,76,0
I,14019,64,0
I,14020,76,0
I,14021,75,0
I,14022,75,0
I,14023,65,0
I,14024,64,0
I,14025,65,0
I,14026,75,0
I,14027,65,0
I,14028,64,0
I,14029,75,0
I,14030,76,0
I,14031,64,0
I,14032,76,0
I,14033,65,0
I,14034,65,0
I,14035,64,0
I,14036,75,0
I,14037,76,0
I,14038,75,0
I,14039,75,0
I,14040,75,0
I,14041,65,0
I,14042,75,0
I,14043,75,0
I,14044,65,0
I,14045,75,0
I,14046,76,0
I,14047,75,0
I,14048,65,0
I,14049,64,0
I,14050,76,0
I,14051,75,0
I,14052,64,0
I,14053,65,0
I,14054,75,0
I,14055,76,0
I,14056,75,0
I,14057,76,0
I,14058,76,0
I,14059,64,0
I,14060,75,0
I,14061,76,0
I,14062,64,0
I,14063,76,0
I,14064,75,0
I,14065,76,0
I,14066,75,0
I,14067,75,0
I,14068,65,0
I,14069,75,0
I,14070,65,0
I,14071,75,0
I,14072,65,0
I,14073,64,0
I,14074,76,0
I,14075,64,0
I,14076,65,0
I,14077,75,0
I,14078,75,0
I,14079,76,0
I,14080,333,0
I,14081,75,0
I,14082,76,0
I,14083,75,0
I,14084,65,0
I,14085,75,0
I,14086,65,0
I,14087,64,0
I,14088,64,0
I,14089,65,0
I,14090,64,0
I,14091,76,0
I,14092,75,0
I,14093,65,0
I,14094,75,0
I,14095,76,0
I,14096,64,0
I,14097,75,0
I,14098,75,0
I,14099,75,0
I,14100,75,0
I,14101,75,0
I,14102,75,0
I,14103,75,0
I,14104,75,0
I,14105,65,0
I,14106,75,0
I,14107,65,0
I,14108,65,0
I,14109,75,0
I,14110,75,0
I,14111,64,0
I,14112,76,0
I,14113,75,0
I,14114,75,0
I,14115,75,0
I,14116,65,0
I,14117,75,0
I,14118,75,0
I,14119,75,0
I,14120,75,0
I,14121,76,0
I,14122,64,0
I,14123,65,0
I,14124,76,0
I,14125,64,0
I,14126,65,0
I,14127,64,0
I,14128,65,0
I,14129,65,0
I,14130,64,0
I,14131,76,0
I,14132,64,0
I,14133,65,0
I,14134,64,0
I,14135,76,0
I,14136,64,0
I,14137,75,0
I,14138,65,0
I,14139,75,0
I,14140,76,0
I,14141,75,0
I,14142,76,0
I,14143,75,0
I,14144,65,0
I,14145,75,0
I,14146,64,0
I,14147,76,0
I,14148,64,0
I,14149,76,0
I,14150,64,0
I,14151,75,0
I,14152,65,0
I,14153,64,0
I,14154,65,0
I,14155,75,0
I,14156,65,0
I,14157,64,0
I,14158,65,0
I,14159,75,0
I,14160,75,0
I,14161,76,0
I,14162,75,0
I,14163,76,0
I,14164,75,0
I,14165,76,0
I,14166,64,0
I,14167,75,0
I,14168,76,0
I,14169,64,0
I,14170,76,0
I,14171,65,0
I,14172,75,0
I,14173,75,0
I,14174,75,0
I,14175,65,0
I,14176,75,0
I,14177,65,0
I,14178,75,0
I,14179,65,0
I,14180,75,0
I,14181,75,0
I,14182,65,0
I,14183,75,0
I,14184,64,0
I,14185,65,0
I,14186,75,0
I,14187,76,0
I,14188,75,0
I,14189,75,0
I,14190,65,0
I,14191,75,0
I,14192,75,0
I,14193,65,0
I,14194,76,0
I,14195,64,0
I,14196,65,0
I,14197,64,0
I,14198,75,0
I,14199,76,0
I,14200,75,0
I,14201,76,0
I,14202,65,0
I,14203,64,0
I,14204,75,0
I,14205,75,0
I,14206,75,0
I,14207,76,0
I,14208,64,0
I,14209,76,0
I,14210,75,0
I,14211,76,0
I,14212,65,0
I,14213,64,0
I,14214,76,0
I,14215,64,0
I,14216,76,0
I,14217,64,0
I,14218,76,0
I,14219,64,0
I,14220,65,0
I,14221,75,0
I,14222,64,0
I,14223,76,0
I,14224,64,0
I,14225,76,0
I,14226,64,0
I,14227,76,0
I,14228,75,0
I,14229,76,0
I,14230,75,0
I,14231,75,0
I,14232,65,0
I,14233,75,0
I,14234,76,0
I,14235,75,0
I,14236,65,0
I,14237,64,0
I,14238,65,0
I,14239,75,0
I,14240,76,0
I,14241,75,0
I,14242,76,0
I,14243,64,0
I,14244,75,0
I,14245,75,0
I,14246,75,0
I,14247,76,0
I,14248,64,0
I,14249,76,0
I,14250,75,0
I,14251,65,0
I,14252,64,0
I,14253,65,0
I,14254,64,0
I,14255,64,0
I,14256,76,0
I,14257,75,0
I,14258,65,0
I,14259,64,0
I,14260,65,0
I,14261,75,0
I,14262,75,0
I,14263,76,0
I,14264,64,0
I,14265,65,0
I,14266,64,0
I,14267,75,0
I,14268,65,0
I,14269,75,0
I,14270,76,0
I,14271,75,0
I,14272,65,0
I,14273,75,0
I,14274,65,0
I,14275,75,0
I,14276,64,0
I,14277,76,0
I,14278,64,0
I,14279,76,0
I,14280,75,0
I,14281,75,0
I,14282,75,0
I,14283,64,0
I,14284,76,0
I,14285,64,0
I,14286,75,0
I,14287,65,0
I,14288,65,0
I,14289,65,0
I,14290,65,0
I,14291,75,0
I,14292,75,0
I,14293,76,0
I,14294,75,0
I,14295,76,0
I,14296,75,0
I,14297,75,0
I,14298,75,0
I,14299,75,0
I,14300,76,0
I,14301,64,0
I,14302,75,0
I,14303,75,0
I,14304,65,0
I,14305,75,0
I,14306,75,0
I,14307,65,0
I,14308,65,0
I,14309,75,0
I,14310,76,0
I,14311,64,0
I,14312,76,0
I,14313,75,0
I,14314,64,0
I,14315,76,0
I,14316,75,0
I,14317,75,0
I,14318,76,0
I,14319,75,0
I,14320,65,0
I,14321,75,0
I,14322,76,0
I,14323,75,0
I,14324,76,0
I,14325,75,0
I,14326,65,0
I,14327,75,0
I,14328,65,0
I,14329,75,0
I,14330,64,0
I,14331,76,0
I,14332,64,0
I,14333,75,0
I,14334,65,0
I,14335,65,0
I,14336,75,0
I,14337,75,0
I,14338,65,0
I,14339,75,0
I,14340,64,0
I,14341,76,0
I,14342,75,0
I,14343,64,0
I,14344,76,0
I,14345,65,0
I,14346,75,0
I,14347,65,0
I,14348,75,0
I,14349,64,0
I,14350,76,0
I,14351,64,0
I,14352,65,0
I,14353,65,0
I,14354,65,0
I,14355,75,0
I,14356,75,0
I,14357,64,0
I,14358,76,0
I,14359,75,0
I,14360,76,0
I,14361,65,0
I,14362,75,0
I,14363,76,0
I,14364,64,0
I,14365,76,0
I,14366,97,0
I,14367,64,0
I,14368,76,0
I,14369,75,0
I,14370,76,0
I,14371,75,0
I,14372,75,0
I,14373,65,0
I,14374,64,0
I,14375,76,0
I,14376,75,0
I,14377,65,0
I,14378,75,0
I,14379,75,0
I,14380,75,0
I,14381,76,0
I,14382,64,0
I,14383,76,0
I,14384,75,0
I,14385,65,0
I,14386,75,0
I,14387,65,0
I,14388,75,0
I,14389,65,0
I,14390,75,0
I,14391,75,0
I,14392,75,0
I,14393,75,0
I,14394,65,0
I,14395,64,0
I,14396,76,0
I,14397,64,0
I,14398,75,0
I,14399,65,0
I,14400,75,0
I,14401,76,0
I,14402,64,0
I,14403,76,0
I,14404,64,0
I,14405,75,0
I,14406,64,0
I,14407,75,0
I,14408,76,0
I,14409,75,0
I,14410,65,0
I,14411,75,0
I,14412,65,0
I,14413,75,0
I,14414,75,0
I,14415,65,0
I,14416,75,0
I,14417,76,0
I,14418,64,0
I,14419,76,0
I,14420,75,0
I,14421,65,0
I,14422,64,0
I,14423,75,0
I,14424,76,0
I,14425,64,0
I,14426,65,0
I,14427,75,0
I,14428,76,0
I,14429,64,0
I,14430,86,0
I,14431,65,0
I,14432,75,0
I,14433,76,0
I,14434,64,0
I,14435,65,0
I,14436,75,0
I,14437,75,0
I,14438,76,0
I,14439,75,0
I,14440,65,0
I,14441,75,0
I,14442,65,0
I,14443,75,0
I,14444,75,0
I,14445,65,0
I,14446,75,0
I,14447,65,0
I,14448,75,0
I,14449,65,0
I,14450,64,0
I,14451,75,0
I,14452,65,0
I,14453,75,0
I,14454,75,0
I,14455,65,0
I,14456,75,0
I,14457,76,0
I,14458,75,0
I,14459,65,0
I,14460,75,0
I,14461,290,0
I,14462,75,0
I,14463,76,0
I,14464,64,0
I,14465,75,0
I,14466,65,0
I,14467,75,0
I,14468,65,0
I,14469,75,0
I,14470,76,0
I,14471,75,0
I,14472,75,0
I,14473,75,0
I,14474,65,0
I,14475,75,0
I,14476,64,0
I,14477,76,0
I,14478,64,0
I,14479,65,0
I,14480,75,0
I,14481,76,0
I,14482,64,0
I,14483,75,0
I,14484,76,0
I,14485,75,0
I,14486,65,0
I,14487,75,0
I,14488,64,0
I,14489,76,0
I,14490,75,0
I,14491,75,0
I,14492,65,0
I,14493,64,0
I,14494,76,0
I,14495,75,0
I,14496,64,0
I,14497,64,0
I,14498,76,0
I,14499,64,0
I,14500,76,0
I,14501,75,0
I,14502,76,0
I,14503,75,0
I,14504,76,0
I,14505,75,0
I,14506,75,0
I,14507,65,0
I,14508,75,0
I,14509,65,0
I,14510,75,0
I,14511,76,0
I,14512,64,0
I,14513,65,0
I,14514,64,0
I,14515,76,0
I,14516,76,0
I,14517,75,0
I,14518,65,0
I,14519,75,0
I,14520,75,0
I,14521,76,0
I,14522,75,0
I,14523,76,0
